stationCode,YEAR,MONTH,DAY,HOURE,MINUTE,SECOND,BARAN,BARF,AB_BARF,JAM_BARAN
110147060,1390,8,9,6,30,0,3,0,0,3
110147060,1390,8,9,18,30,0,4,0,0,4
110147060,1390,8,10,6,30,0,0,0,0,0
110147060,1390,8,10,18,30,0,4,0,0,4
110147060,1390,8,16,6,30,0,4,0,0,4
110147060,1390,8,16,18,30,0,10.5,0,0,10.5
110147060,1390,8,23,6,30,0,2,0,0,2
110147060,1390,8,23,18,30,0,0,0,0,0
110147060,1390,8,25,6,30,0,1,0,0,1
110147060,1390,8,25,18,30,0,0,0,0,0
110147060,1390,8,26,6,30,0,6,0,0,6
110147060,1390,8,26,18,30,0,0,0,0,0
110147060,1390,8,27,6,30,0,2,0,0,2
110147060,1390,8,27,18,30,0,0,0,0,0
110147060,1390,8,30,6,30,0,3.5,0,0,3.5
110147060,1390,8,30,18,30,0,3,0,0,3
110147060,1390,9,1,6,30,0,6,0,0,6
110147060,1390,9,1,18,30,0,13.5,0,0,13.5
110147060,1390,9,2,6,30,0,11.5,0,0,11.5
110147060,1390,9,2,18,30,0,3.5,0,0,3.5
110147060,1390,9,3,6,30,0,1,0,0,1
110147060,1390,9,3,18,30,0,0,0,0,0
110147060,1390,9,9,6,30,0,0,0,0,0
110147060,1390,9,9,18,30,0,9,0,0,9
110147060,1390,9,10,6,30,0,9,0,0,9
110147060,1390,9,10,18,30,0,0,0,0,0
110147060,1390,10,12,6,30,0,2,0,0,2
110147060,1390,10,12,18,30,0,0,0,0,0
110147060,1390,10,13,6,30,0,0,0,0,0
110147060,1390,10,13,18,30,0,2.5,0,0,2.5
110147060,1390,10,14,6,30,0,3.5,0,0,3.5
110147060,1390,10,14,18,30,0,0,0,0,0
110147060,1390,10,15,6,30,0,0,0,0,0
110147060,1390,10,15,18,30,0,1,0,0,1
110147060,1390,10,24,6,30,0,5,0,0,5
110147060,1390,10,24,18,30,0,8.5,0,0,8.5
110147060,1390,10,25,6,30,0,1,0,0,1
110147060,1390,10,25,18,30,0,0,0,0,0
110147060,1390,11,5,6,30,0,0,0,0,0
110147060,1390,11,5,18,30,0,1,0,0,1
110147060,1390,11,9,6,30,0,0,0,0,0
110147060,1390,11,9,18,30,0,5,0,0,5
110147060,1390,11,13,6,30,0,13,0,0,13
110147060,1390,11,13,18,30,0,15,0,0,15
110147060,1390,11,14,6,30,0,5.5,0,0,5.5
110147060,1390,11,14,18,30,0,0,0,0,0
110147060,1390,11,22,6,30,0,8,0,0,8
110147060,1390,11,22,18,30,0,4,0,0,4
110147060,1390,11,28,6,30,0,0,0,0,0
110147060,1390,11,28,18,30,0,1.5,0,0,1.5
110147060,1390,11,30,6,30,0,2,0,0,2
110147060,1390,11,30,18,30,0,6,0,0,6
110147060,1390,12,7,6,30,0,4,0,0,4
110147060,1390,12,7,18,30,0,4,0,0,4
110147060,1390,12,8,6,30,0,5,0,0,5
110147060,1390,12,8,18,30,0,0,0,0,0
110147060,1390,12,23,6,30,0,1.5,0,0,1.5
110147060,1390,12,23,18,30,0,0,0,0,0
110147060,1391,1,10,6,30,0,1,0,0,1
110147060,1391,1,10,18,30,0,0,0,0,0
110147060,1391,1,11,6,30,0,1,0,0,1
110147060,1391,1,11,18,30,0,0,0,0,0
110147060,1391,1,12,6,30,0,2.5,0,0,2.5
110147060,1391,1,12,18,30,0,0,0,0,0
110147060,1391,1,30,6,30,0,0,0,0,0
110147060,1391,1,30,18,30,0,0.5,0,0,0.5
110147060,1391,1,31,6,30,0,1.5,0,0,1.5
110147060,1391,1,31,18,30,0,0,0,0,0
110147060,1391,2,2,6,30,0,0,0,0,0
110147060,1391,2,2,18,30,0,5,0,0,5
110147060,1391,2,9,6,30,0,0.5,0,0,0.5
110147060,1391,2,9,18,30,0,0,0,0,0
110147060,1391,2,11,6,30,0,0,0,0,0
110147060,1391,2,11,18,30,0,0.5,0,0,0.5
110147060,1391,2,19,6,30,0,3.5,0,0,3.5
110147060,1391,2,19,18,30,0,0,0,0,0
110147060,1391,2,21,6,30,0,0.5,0,0,0.5
110147060,1391,2,21,18,30,0,0,0,0,0
110147060,1391,2,27,6,30,0,0,0,0,0
110147060,1391,2,27,18,30,0,2.5,0,0,2.5
110147060,1391,3,4,6,30,0,3,0,0,3
110147060,1391,3,4,18,30,0,1,0,0,1
110147060,1391,3,31,6,30,0,0,0,0,0
110147060,1391,3,31,18,30,0,6.5,0,0,6.5
110147060,1391,4,1,6,30,0,13.5,0,0,13.5
110147060,1391,4,1,18,30,0,1.5,0,0,1.5
110147060,1391,7,8,6,30,0,1,0,0,1
110147060,1391,7,8,18,30,0,0,0,0,0
110147060,1391,8,7,6,30,0,0,0,0,0
110147060,1391,8,7,18,30,0,0.5,0,0,0.5
110147060,1391,8,8,6,30,0,0.5,0,0,0.5
110147060,1391,8,8,18,30,0,2,0,0,2
110147060,1391,8,25,6,30,0,0.5,0,0,0.5
110147060,1391,8,25,18,30,0,3,0,0,3
110147060,1391,9,7,6,30,0,1,0,0,1
110147060,1391,9,7,18,30,0,8,0,0,8
110147060,1391,9,8,6,30,0,0.5,0,0,0.5
110147060,1391,9,8,18,30,0,0,0,0,0
110147060,1391,9,16,6,30,0,0,0,0,0
110147060,1391,9,16,18,30,0,2,0,0,2
110147060,1391,9,17,6,30,0,3,0,0,3
110147060,1391,9,17,18,30,0,0,0,0,0
110147060,1391,9,22,6,30,0,15,0,0,15
110147060,1391,9,22,18,30,0,11.5,0,0,11.5
110147060,1391,9,27,6,30,0,7.5,0,0,7.5
110147060,1391,9,27,18,30,0,2,0,0,2
110147060,1391,9,28,6,30,0,2.5,0,0,2.5
110147060,1391,9,28,18,30,0,0,0,0,0
110147060,1391,10,6,6,30,0,4,0,0,4
110147060,1391,10,6,18,30,0,8,0,0,8
110147060,1391,10,21,6,30,0,0,0,0,0
110147060,1391,10,21,18,30,0,0.5,0,0,0.5
110147060,1391,10,22,6,30,0,0,0,0,0
110147060,1391,10,22,18,30,0,1,0,0,1
110147060,1391,11,10,6,30,0,0,0,0,0
110147060,1391,11,10,18,30,0,2.5,0,0,2.5
110147060,1391,11,11,6,30,0,5,0,0,5
110147060,1391,11,11,18,30,0,2.5,0,0,2.5
110147060,1391,11,12,6,30,0,0.5,0,0,0.5
110147060,1391,11,12,18,30,0,0,0,0,0
110147060,1391,11,15,6,30,0,0.5,0,0,0.5
110147060,1391,11,15,18,30,0,0,0,0,0
110147060,1391,11,25,6,30,0,0.5,0,0,0.5
110147060,1391,11,25,18,30,0,0,0,0,0
110147060,1391,11,26,6,30,0,10.5,0,0,10.5
110147060,1391,11,26,18,30,0,0,0,0,0
110147060,1391,12,16,6,30,0,0,0,0,0
110147060,1391,12,16,18,30,0,4.5,0,0,4.5
110147060,1391,12,17,6,30,0,21.5,0,0,21.5
110147060,1391,12,17,18,30,0,0,0,11,11
110147060,1391,12,30,6,30,0,2.5,0,0,2.5
110147060,1391,12,30,18,30,0,0,0,0,0
110147060,1392,1,25,6,30,0,2.5,0,0,2.5
110147060,1392,1,25,18,30,0,0,0,0,0
110147060,1392,1,26,6,30,0,2,0,0,2
110147060,1392,1,26,18,30,0,0,0,0,0
110147060,1392,2,2,6,30,0,1.5,0,0,1.5
110147060,1392,2,2,18,30,0,0,0,0,0
110147060,1392,2,5,6,30,0,0,0,0,0
110147060,1392,2,5,18,30,0,2.5,0,0,2.5
110147060,1392,3,2,6,30,0,0.5,0,0,0.5
110147060,1392,3,2,18,30,0,0,0,0,0
110147060,1392,3,3,6,30,0,9.5,0,0,9.5
110147060,1392,3,3,18,30,0,5.5,0,0,5.5
110147060,1392,8,12,6,30,0,0,0,0,0
110147060,1392,8,12,18,30,0,1.5,0,0,1.5
110147060,1392,8,14,6,30,0,0,0,0,0
110147060,1392,8,14,18,30,0,4.5,0,0,4.5
110147060,1392,8,23,6,30,0,0,0,0,0
110147060,1392,8,23,18,30,0,0.5,0,0,0.5
110147060,1392,8,26,6,30,0,0,0,0,0
110147060,1392,8,26,18,30,0,1,0,0,1
110147060,1392,9,1,6,30,0,5,0,0,5
110147060,1392,9,1,18,30,0,6,0,0,6
110147060,1392,9,3,6,30,0,0,0,0,0
110147060,1392,9,3,18,30,0,1,0,0,1
110147060,1392,9,4,6,30,0,0.5,0,0,0.5
110147060,1392,9,4,18,30,0,0,0,0,0
110147060,1392,9,15,6,30,0,2.5,0,0,2.5
110147060,1392,9,15,18,30,0,1,0,0,1
110147060,1392,9,19,6,30,0,0,0,0,0
110147060,1392,9,19,18,30,0,0.5,0,0,0.5
110147060,1392,10,12,6,30,0,0,0,0,0
110147060,1392,10,12,18,30,0,1.5,0,0,1.5
110147060,1392,10,22,6,30,0,2,0,0,2
110147060,1392,10,22,18,30,0,0,0,0,0
110147060,1392,10,30,6,30,0,1,0,0,1
110147060,1392,10,30,18,30,0,0,0,0,0
110147060,1392,11,29,6,30,0,1,0,0,1
110147060,1392,11,29,18,30,0,0,0,0,0
110147060,1392,11,30,6,30,0,0,0,0,0
110147060,1392,11,30,18,30,0,0,0,1.5,1.5
110147060,1392,12,17,6,30,0,0,0,0,0
110147060,1392,12,17,18,30,0,2,0,0,2
110147060,1392,12,21,6,30,0,0,0,0,0
110147060,1392,12,21,18,30,0,10,0,0,10
110147060,1392,12,22,6,30,0,2.5,0,0,2.5
110147060,1392,12,22,18,30,0,0,0,0,0
110147060,1392,12,25,6,30,0,0,0,0,0
110147060,1392,12,25,18,30,0,2.5,0,0,2.5
110147060,1393,1,2,6,30,0,0,0,0,0
110147060,1393,1,2,18,30,0,3,0,0,3
110147060,1393,1,12,6,30,0,8,0,0,8
110147060,1393,1,12,18,30,0,0,0,0,0
110147060,1393,1,13,6,30,0,0,0,0,0
110147060,1393,1,13,18,30,0,9,0,0,9
110147060,1393,1,23,6,30,0,0,0,0,0
110147060,1393,1,23,18,30,0,0.5,0,0,0.5
110147060,1393,1,26,6,30,0,0,0,0,0
110147060,1393,1,26,18,30,0,0.5,0,0,0.5
110147060,1393,1,28,6,30,0,0,0,0,0
110147060,1393,1,28,18,30,0,1.5,0,0,1.5
110147060,1393,2,4,6,30,0,6,0,0,6
110147060,1393,2,4,18,30,0,3.5,0,0,3.5
110147060,1393,2,10,6,30,0,4,0,0,4
110147060,1393,2,10,18,30,0,0,0,0,0
110147060,1393,2,15,6,30,0,2.5,0,0,2.5
110147060,1393,2,15,18,30,0,3,0,0,3
110147060,1393,2,16,6,30,0,0,0,0,0
110147060,1393,2,16,18,30,0,1,0,0,1
110147060,1393,2,18,6,30,0,1,0,0,1
110147060,1393,2,18,18,30,0,0,0,0,0
110147060,1393,3,1,6,30,0,0,0,0,0
110147060,1393,3,1,18,30,0,1,0,0,1
110147060,1393,3,8,6,30,0,0.5,0,0,0.5
110147060,1393,3,8,18,30,0,0,0,0,0
110147060,1393,3,9,6,30,0,0,0,0,0
110147060,1393,3,9,18,30,0,3,0,0,3
110147060,1393,3,12,6,30,0,0,0,0,0
110147060,1393,3,12,18,30,0,1.5,0,0,1.5
110147060,1393,3,14,6,30,0,0,0,0,0
110147060,1393,3,14,18,30,0,2,0,0,2
110147060,1393,3,19,6,30,0,0,0,0,0
110147060,1393,3,19,18,30,0,1.5,0,0,1.5
110147060,1393,5,24,6,30,0,2.5,0,0,2.5
110147060,1393,5,24,18,30,0,0,0,0,0
110147060,1393,7,16,6,30,0,1,0,0,1
110147060,1393,7,16,18,30,0,0,0,0,0
110147060,1393,7,20,6,30,0,1.5,0,0,1.5
110147060,1393,7,20,18,30,0,0,0,0,0
110147060,1393,7,30,6,30,0,1,0,0,1
110147060,1393,7,30,18,30,0,9.5,0,0,9.5
110147060,1393,8,11,6,30,0,4,0,0,4
110147060,1393,8,11,18,30,0,2.5,0,0,2.5
110147060,1393,8,13,6,30,0,4.5,0,0,4.5
110147060,1393,8,13,18,30,0,6.5,0,0,6.5
110147060,1393,8,14,6,30,0,9.5,0,0,9.5
110147060,1393,8,14,18,30,0,5.5,0,0,5.5
110147060,1393,9,5,6,30,0,5,0,0,5
110147060,1393,9,5,18,30,0,11.5,0,0,11.5
110147060,1393,9,7,6,30,0,1.5,0,0,1.5
110147060,1393,9,7,18,30,0,0,0,0,0
110147060,1393,9,8,6,30,0,0,0,0,0
110147060,1393,9,8,18,30,0,7,0,0,7
110147060,1393,9,27,6,30,0,5.5,0,0,5.5
110147060,1393,9,27,18,30,0,0,0,0,0
110147060,1393,9,30,6,30,0,0,0,0,0
110147060,1393,9,30,18,30,0,1.5,0,0,1.5
110147060,1393,10,1,6,30,0,7,0,0,7
110147060,1393,10,1,18,30,0,0,0,0,0
110147060,1393,10,20,6,30,0,0,0,0,0
110147060,1393,10,20,18,30,0,1.5,0,0,1.5
110147060,1393,10,28,6,30,0,6,0,0,6
110147060,1393,10,28,18,30,0,1.5,0,0,1.5
110147060,1393,11,11,6,30,0,1,0,0,1
110147060,1393,11,11,18,30,0,0,0,0,0
110147060,1393,11,20,6,30,0,0.5,0,0,0.5
110147060,1393,11,20,18,30,0,0,0,0,0
110147060,1393,11,22,6,30,0,4.5,0,0,4.5
110147060,1393,11,22,18,30,0,0,0,0,0
110147060,1393,11,23,6,30,0,1.5,0,0,1.5
110147060,1393,11,23,18,30,0,3,0,0,3
110147060,1393,11,26,6,30,0,1,0,0,1
110147060,1393,11,26,18,30,0,0,0,0,0
110147060,1393,11,28,6,30,0,2,0,0,2
110147060,1393,11,28,18,30,0,0,0,0,0
110147060,1393,11,30,6,30,0,1,0,0,1
110147060,1393,11,30,18,30,0,2.5,0,0,2.5
110147060,1393,12,1,6,30,0,0,0,0,0
110147060,1393,12,1,18,30,0,2,0,0,2
110147060,1393,12,2,6,30,0,5.5,0,0,5.5
110147060,1393,12,2,18,30,0,2,0,0,2
110147060,1393,12,3,6,30,0,12,0,0,12
110147060,1393,12,3,18,30,0,0,0,0,0
110147060,1393,12,14,6,30,0,2,0,0,2
110147060,1393,12,14,18,30,0,0,0,0,0
110147060,1393,12,28,6,30,0,1,0,0,1
110147060,1393,12,28,18,30,0,0,0,0,0
110147060,1394,1,1,6,30,0,1,0,0,1
110147060,1394,1,1,18,30,0,2,0,0,2
110147060,1394,1,3,6,30,0,3,0,0,3
110147060,1394,1,3,18,30,0,2.5,0,0,2.5
110147060,1394,1,7,6,30,0,0,0,0,0
110147060,1394,1,7,18,30,0,1,0,0,1
110147060,1394,1,11,6,30,0,0,0,0,0
110147060,1394,1,11,18,30,0,9,0,0,9
110147060,1394,1,16,6,30,0,0,0,0,0
110147060,1394,1,16,18,30,0,7,0,0,7
110147060,1394,1,17,6,30,0,3.5,0,0,3.5
110147060,1394,1,17,18,30,0,0,0,0,0
110147060,1394,2,9,6,30,0,0,0,0,0
110147060,1394,2,9,18,30,0,4,0,0,4
110147060,1394,2,17,6,30,0,0,0,0,0
110147060,1394,2,17,18,30,0,5.5,0,0,5.5
110147060,1394,2,21,6,30,0,0,0,0,0
110147060,1394,2,21,18,30,0,2,0,0,2
110147060,1394,3,1,6,30,0,1.5,0,0,1.5
110147060,1394,3,1,18,30,0,0,0,0,0
110147060,1394,4,27,6,30,0,0,0,0,0
110147060,1394,4,27,18,30,0,3.5,0,0,3.5
110147060,1394,6,1,6,30,0,3.5,0,0,3.5
110147060,1394,6,1,18,30,0,0,0,0,0
110147060,1394,6,27,6,30,0,0,0,0,0
110147060,1394,6,27,18,30,0,1.5,0,0,1.5
110147060,1394,7,12,6,30,0,0,0,0,0
110147060,1394,7,12,18,30,0,3.5,0,0,3.5
110147060,1394,7,18,6,30,0,0,0,0,0
110147060,1394,7,18,18,30,0,2,0,0,2
110147060,1394,8,24,6,30,0,2,0,0,2
110147060,1394,8,24,18,30,0,0,0,0,0
110147060,1394,8,28,6,30,0,2.5,0,0,2.5
110147060,1394,8,28,18,30,0,0,0,0,0
110147060,1394,8,30,6,30,0,2,0,0,2
110147060,1394,8,30,18,30,0,0,0,0,0
110147060,1394,9,16,6,30,0,1,0,0,1
110147060,1394,9,16,18,30,0,4,0,0,4
110147060,1394,9,17,6,30,0,8,0,0,8
110147060,1394,9,17,18,30,0,11,0,0,11
110147060,1394,9,25,6,30,0,3.5,0,0,3.5
110147060,1394,9,25,18,30,0,0,0,0,0
110147060,1394,10,12,6,30,0,9.5,0,0,9.5
110147060,1394,10,12,18,30,0,0,0,0,0
110147060,1394,10,20,6,30,0,9,0,0,9
110147060,1394,10,20,18,30,0,8,0,0,8
110147060,1394,11,5,6,30,0,1,0,0,1
110147060,1394,11,5,18,30,0,0,0,0,0
110147060,1394,11,6,6,30,0,4.5,0,0,4.5
110147060,1394,11,6,18,30,0,0,0,0,0
110147060,1394,11,9,6,30,0,2.5,0,0,2.5
110147060,1394,11,9,18,30,0,0,0,0,0
110147060,1394,11,20,6,30,0,7,0,0,7
110147060,1394,11,20,18,30,0,0,0,0,0
110147060,1394,12,11,6,30,0,1,0,0,1
110147060,1394,12,11,18,30,0,0,0,0,0
110147060,1394,12,18,6,30,0,1.5,0,0,1.5
110147060,1394,12,18,18,30,0,0,0,0,0
110147060,1394,12,23,6,30,0,1,0,0,1
110147060,1394,12,23,18,30,0,3,0,0,3
110147060,1394,12,26,6,30,0,19,0,0,19
110147060,1394,12,26,18,30,0,0,0,0,0
110147060,1394,12,27,6,30,0,2,0,0,2
110147060,1394,12,27,18,30,0,0,0,0,0
110147060,1395,1,4,6,30,0,7.5,0,0,7.5
110147060,1395,1,4,18,30,0,0,0,0,0
110147060,1395,1,10,6,30,0,2,0,0,2
110147060,1395,1,10,18,30,0,0,0,0,0
110147060,1395,1,13,6,30,0,0,0,0,0
110147060,1395,1,13,18,30,0,15,0,0,15
110147060,1395,1,26,6,30,0,0,0,0,0
110147060,1395,1,26,18,30,0,2,0,0,2
110147060,1395,1,28,6,30,0,10,0,0,10
110147060,1395,1,28,18,30,0,0,0,0,0
110147060,1395,1,29,6,30,0,0,0,0,0
110147060,1395,1,29,18,30,0,3.5,0,0,3.5
110147060,1395,2,1,6,30,0,8,0,0,8
110147060,1395,2,1,18,30,0,0,0,0,0
110147060,1395,2,12,6,30,0,0,0,0,0
110147060,1395,2,12,18,30,0,1,0,0,1
110147060,1395,2,14,6,30,0,3.5,0,0,3.5
110147060,1395,2,14,18,30,0,0,0,0,0
110147060,1395,2,22,6,30,0,0,0,0,0
110147060,1395,2,22,18,30,0,3.5,0,0,3.5
110147060,1395,2,24,6,30,0,1,0,0,1
110147060,1395,2,24,18,30,0,0,0,0,0
110147060,1395,3,1,6,30,0,7,0,0,7
110147060,1395,3,1,18,30,0,0,0,0,0
110147060,1395,3,2,6,30,0,2.5,0,0,2.5
110147060,1395,3,2,18,30,0,0,0,0,0
110147060,1395,3,24,6,30,0,0,0,0,0
110147060,1395,3,24,18,30,0,2,0,0,2
110147060,1395,3,25,6,30,0,0,0,0,0
110147060,1395,3,25,18,30,0,4,0,0,4
110147060,1395,5,9,6,30,0,0,0,3,3
110147060,1395,5,9,18,30,0,0,0,0,0
110147060,1395,8,13,6,30,0,4,0,0,4
110147060,1395,8,13,18,30,0,0,0,0,0
110147060,1395,8,17,6,30,0,0,0,0,0
110147060,1395,8,17,18,30,0,0.5,0,0,0.5
110147060,1395,9,19,6,30,0,0,0,0,0
110147060,1395,9,19,18,30,0,0.5,0,0,0.5
110147060,1395,9,26,6,30,0,1,0,0,1
110147060,1395,9,26,18,30,0,0,0,0,0
110147060,1395,10,1,6,30,0,0,0,0,0
110147060,1395,10,1,18,30,0,2,0,0,2
110147060,1395,10,7,6,30,0,2.5,0,0,2.5
110147060,1395,10,7,18,30,0,0,0,0,0
110147060,1395,10,8,6,30,0,3,0,0,3
110147060,1395,10,8,18,30,0,0,0,0,0
110147060,1395,10,9,6,30,0,1,0,0,1
110147060,1395,10,9,18,30,0,0,0,0,0
110147060,1395,11,3,6,30,0,1,0,0,1
110147060,1395,11,3,18,30,0,1,0,0,1
110147060,1395,11,4,6,30,0,2.5,0,0,2.5
110147060,1395,11,4,18,30,0,0,0,0,0
110147060,1395,11,9,6,30,0,2,0,0,2
110147060,1395,11,9,18,30,0,0,0,0,0
110147060,1395,11,10,6,30,0,0,0,0,0
110147060,1395,11,10,18,30,0,2,0,0,2
110147060,1395,11,11,6,30,0,8.5,0,0,8.5
110147060,1395,11,11,18,30,0,0,0,0,0
110147060,1395,11,13,6,30,0,0,0,0,0
110147060,1395,11,13,18,30,0,0.5,0,0,0.5
110147060,1395,11,14,6,30,0,9,0,0,9
110147060,1395,11,14,18,30,0,0,0,0,0
110147060,1395,11,22,6,30,0,2,0,0,2
110147060,1395,11,22,18,30,0,0,0,0,0
110147060,1395,11,24,6,30,0,0,0,0,0
110147060,1395,11,24,18,30,0,0,0,2,2
110147060,1395,11,25,6,30,0,0,0,0,0
110147060,1395,11,25,18,30,0,3,0,0,3
110147060,1395,11,26,6,30,0,15,0,0,15
110147060,1395,11,26,18,30,0,0,0,0,0
110147060,1395,11,28,6,30,0,5.5,0,0,5.5
110147060,1395,11,28,18,30,0,4,0,0,4
110147060,1395,11,29,6,30,0,0,0,0,0
110147060,1395,11,29,18,30,0,4,0,0,4
110147060,1395,11,30,6,30,0,4.5,0,0,4.5
110147060,1395,11,30,18,30,0,0,0,0,0
110147060,1395,12,15,6,30,0,0.5,0,0,0.5
110147060,1395,12,15,18,30,0,0,0,0,0
110147060,1395,12,16,6,30,0,13,0,0,13
110147060,1395,12,16,18,30,0,0,0,0,0
110147060,1395,12,23,6,30,0,1.5,0,0,1.5
110147060,1395,12,23,18,30,0,0,0,0,0
110147060,1395,12,24,6,30,0,1,0,0,1
110147060,1395,12,24,18,30,0,3,0,0,3
110147060,1396,1,5,6,30,0,3.5,0,0,3.5
110147060,1396,1,5,18,30,0,6.5,0,0,6.5
110147060,1396,1,13,6,30,0,0,0,0,0
110147060,1396,1,13,18,30,0,1,0,0,1
110147060,1396,1,14,6,30,0,17.5,0,0,17.5
110147060,1396,1,14,18,30,0,0,0,0,0
110147060,1396,1,15,6,30,0,13.5,0,0,13.5
110147060,1396,1,15,18,30,0,0,0,0,0
110147060,1396,2,15,6,30,0,2.5,0,0,2.5
110147060,1396,2,15,18,30,0,3.5,0,0,3.5
110147060,1396,2,16,6,30,0,1.5,0,0,1.5
110147060,1396,2,16,18,30,0,0,0,0,0
110147060,1396,2,18,6,30,0,0,0,0,0
110147060,1396,2,18,18,30,0,2.5,0,0,2.5
110147060,1396,3,1,6,30,0,2,0,0,2
110147060,1396,3,1,18,30,0,0,0,0,0
110147060,1396,4,22,6,30,0,0,0,0,0
110147060,1396,4,22,18,30,0,3,0,0,3
110147060,1396,4,23,6,30,0,1.5,0,0,1.5
110147060,1396,4,23,18,30,0,0,0,0,0
110147060,1396,8,22,6,30,0,0,0,0,0
110147060,1396,8,22,18,30,0,0.5,0,0,0.5
110147060,1396,9,2,6,30,0,0,0,0,0
110147060,1396,9,2,18,30,0,2.5,0,0,2.5
110147060,1396,9,3,6,30,0,1,0,0,1
110147060,1396,9,3,18,30,0,0,0,0,0
110147060,1396,10,14,6,30,0,2,0,0,2
110147060,1396,10,14,18,30,0,0,0,0,0
110147060,1396,11,24,6,30,0,1.5,0,0,1.5
110147060,1396,11,24,18,30,0,0,0,0,0
110147060,1396,11,26,6,30,0,1.5,0,0,1.5
110147060,1396,11,26,18,30,0,0,0,0,0
110147060,1396,12,4,6,30,0,0,0,0,0
110147060,1396,12,4,18,30,0,1.5,0,0,1.5
110147060,1396,12,5,6,30,0,1.5,0,0,1.5
110147060,1396,12,5,18,30,0,0,0,0,0
110147060,1396,12,6,6,30,0,7.5,0,0,7.5
110147060,1396,12,6,18,30,0,6,0,0,6
110147060,1396,12,10,6,30,0,0,0,0,0
110147060,1396,12,10,18,30,0,3.5,0,0,3.5
110147060,1396,12,11,6,30,0,2,0,0,2
110147060,1396,12,11,18,30,0,0,0,0,0
110147060,1396,12,16,6,30,0,0,0,0,0
110147060,1396,12,16,18,30,0,2,0,0,2
110147060,1396,12,22,6,30,0,0,0,0,0
110147060,1396,12,22,18,30,0,1,0,0,1
110147060,1396,12,26,6,30,0,0,0,0,0
110147060,1396,12,26,18,30,0,0.5,0,0,0.5
110147060,1397,1,25,6,30,0,5,0,0,5
110147060,1397,1,25,18,30,0,8,0,0,8
110147060,1397,1,27,6,30,0,0,0,0,0
110147060,1397,1,27,18,30,0,9.5,0,0,9.5
110147060,1397,1,28,6,30,0,3.5,0,0,3.5
110147060,1397,1,28,18,30,0,0,0,0,0
110147060,1397,2,4,6,30,0,3,0,0,3
110147060,1397,2,4,18,30,0,0,0,0,0
110147060,1397,2,10,6,30,0,0,0,0,0
110147060,1397,2,10,18,30,0,1,0,0,1
110147060,1397,2,11,6,30,0,1,0,0,1
110147060,1397,2,11,18,30,0,0,0,0,0
110147060,1397,2,20,6,30,0,0.5,0,0,0.5
110147060,1397,2,20,18,30,0,0,0,0,0
110147060,1397,2,21,6,30,0,0,0,0,0
110147060,1397,2,21,18,30,0,4.5,0,0,4.5
110147060,1397,2,22,6,30,0,3,0,0,3
110147060,1397,2,22,18,30,0,0,0,0,0
110147060,1397,2,23,6,30,0,0,0,0,0
110147060,1397,2,23,18,30,0,6.5,0,0,6.5
110147060,1397,2,25,6,30,0,0,0,0,0
110147060,1397,2,25,18,30,0,1.5,0,0,1.5
110147060,1397,2,26,6,30,0,0.5,0,0,0.5
110147060,1397,2,26,18,30,0,0,0,0,0
110147060,1397,3,13,6,30,0,0.5,0,0,0.5
110147060,1397,3,13,18,30,0,0,0,0,0
110147060,1397,3,21,6,30,0,3.5,0,0,3.5
110147060,1397,3,21,18,30,0,0,0,0,0
110147060,1397,6,28,6,30,0,6.5,0,0,6.5
110147060,1397,6,28,18,30,0,0,0,0,0
110147060,1397,7,15,6,30,0,10.5,0,0,10.5
110147060,1397,7,15,18,30,0,0,0,0,0
110147060,1397,8,6,6,30,0,6.5,0,0,6.5
110147060,1397,8,6,18,30,0,10.5,0,0,10.5
110147060,1397,8,9,6,30,0,3.5,0,0,3.5
110147060,1397,8,9,18,30,0,6,0,0,6
110147060,1397,8,22,6,30,0,1,0,0,1
110147060,1397,8,22,18,30,0,0,0,0,0
110147060,1397,9,3,6,30,0,3.5,0,0,3.5
110147060,1397,9,3,18,30,0,0,0,0,0
110147060,1397,9,5,6,30,0,0,0,0,0
110147060,1397,9,5,18,30,0,14.5,0,0,14.5
110147060,1397,9,6,6,30,0,4.5,0,0,4.5
110147060,1397,9,6,18,30,0,0,0,0,0
110147060,1397,10,13,6,30,0,0,0,0,0
110147060,1397,10,13,18,30,0,8,0,0,8
110147060,1397,10,14,6,30,0,10,0,0,10
110147060,1397,10,14,18,30,0,0,0,0,0
110147060,1397,10,20,6,30,0,1,0,0,1
110147060,1397,10,20,18,30,0,0,0,0,0
110147060,1397,10,24,6,30,0,0,0,0,0
110147060,1397,10,24,18,30,0,1,0,0,1
110147060,1397,10,25,6,30,0,1.5,0,0,1.5
110147060,1397,10,25,18,30,0,0,0,0,0
110147060,1397,10,27,6,30,0,1,0,0,1
110147060,1397,10,27,18,30,0,0,0,0,0
110147060,1397,10,28,6,30,0,4,0,0,4
110147060,1397,10,28,18,30,0,7.5,0,0,7.5
110147060,1397,11,9,6,30,0,3,0,0,3
110147060,1397,11,9,18,30,0,0,0,0,0
110147060,1397,11,10,6,30,0,1,0,0,1
110147060,1397,11,10,18,30,0,0,0,0,0
110147060,1397,11,14,6,30,0,0,0,0,0
110147060,1397,11,14,18,30,0,6,0,0,6
110147060,1397,11,15,6,30,0,1,0,0,1
110147060,1397,11,15,18,30,0,0,0,0,0
110147060,1397,11,23,6,30,0,9.5,0,0,9.5
110147060,1397,11,23,18,30,0,12,0,0,12
110147060,1397,11,24,6,30,0,0.5,0,0,0.5
